"uri","sort_name","authority_id","created_by"
"/agents/people/57386","Orléans, Louis Philippe Joseph, duc d', 1747-1793","http://id.loc.gov/authorities/names/n50059015","amd243"
"/agents/people/57400","Westinghouse, George, 1846-1914","http://id.loc.gov/authorities/names/n84804057","amd243"
"/agents/people/57401","Green, Horace, 1802-1866","http://id.loc.gov/authorities/names/nr92030669","amd243"
"/agents/people/57406","Wagenknecht, Edward, 1900-2004","http://id.loc.gov/authorities/names/n80034937","amd243"
"/agents/people/57416","Markham, Clements R., Sir (Clements Robert), 1830-1916","http://id.loc.gov/authorities/names/n80069018","amd243"
"/agents/people/57418","Paget, James, Sir, 1814-1899","http://id.loc.gov/authorities/names/n84803638","amd243"
"/agents/people/57421","Weil, Simone, 1909-1943","http://id.loc.gov/authorities/names/n78080924","amd243"
"/agents/people/57423","Fuchs, Joseph, 1900-1997","http://id.loc.gov/authorities/names/n81090029","amd243"
"/agents/people/57429","Auster, Paul, 1947-","http://id.loc.gov/authorities/names/n81151642","amd243"
"/agents/people/57445","Rodin, Auguste, 1840-1917","http://id.loc.gov/authorities/names/n79090126","amd243"
"/agents/people/57462","Steibelt, Daniel, 1765-1823","http://id.loc.gov/authorities/names/n81120351","amd243"
"/agents/people/57472","Venturi, Lionello, 1885-1961","http://id.loc.gov/authorities/names/n79115540","amd243"
"/agents/people/57486","Schirach, Baldur von, 1907-1974","http://id.loc.gov/authorities/names/n84158458","amd243"
"/agents/people/57488","Harrison, Lou, 1917-2003","http://id.loc.gov/authorities/names/n82099801","amd243"
"/agents/people/57496","Colden, Cadwallader, 1688-1776","http://id.loc.gov/authorities/names/n50029086","amd243"
"/agents/people/57497","Gillespie, Dizzy, 1917-1993","http://id.loc.gov/authorities/names/n50033872","amd243"
"/agents/people/57503","Horowitz, Donald L., 1939-","http://id.loc.gov/authorities/names/n80067397","amd243"
"/agents/people/57504","Ono, Yōko, 1933-","http://id.loc.gov/authorities/names/n50001903","amd243"
"/agents/people/57509","Beinecke, Walter, Jr., 1918-2004","http://id.loc.gov/authorities/names/n91032656","amd243"
"/agents/people/57512","Myers, Gustavus, 1872-1942","http://id.loc.gov/authorities/names/n50027831","amd243"
"/agents/people/57513","Bowen, Croswell, 1905-1971","http://id.loc.gov/authorities/names/no2012104796","amd243"
"/agents/people/57517","Johnson, Lyndon B. (Lyndon Baines), 1908-1973","http://id.loc.gov/authorities/names/n80005801","amd243"
"/agents/people/57523","Schwerin von Krosigk, Lutz, Graf, 1887-1977","http://id.loc.gov/authorities/names/n50003894","amd243"
"/agents/people/57524","Guthrie, A. B., Jr. (Alfred Bertram), 1901-1991","http://id.loc.gov/authorities/names/n79117253","amd243"
"/agents/people/57531","Petersham, Maud, 1890-1971","http://id.loc.gov/authorities/names/n50010611","amd243"
"/agents/people/57532","Stead, William Force, 1884-1967","http://id.loc.gov/authorities/names/nr93029322","amd243"
"/agents/people/57533","Hudson, Manley O. (Manley Ottmer), 1886-1960","http://id.loc.gov/authorities/names/n50033171","amd243"
"/agents/people/57534","Istomin, Eugene, 1925-2001","http://id.loc.gov/authorities/names/n87136730","amd243"
"/agents/people/57552","Baldwin, Stanley Baldwin, Earl, 1867-1947","http://id.loc.gov/authorities/names/n50017584","amd243"
"/agents/people/57564","Castelnuovo-Tedesco, Mario, 1895-1968","http://id.loc.gov/authorities/names/n79105794","amd243"
"/agents/people/57567","Rowlandson, Thomas, 1756-1827","http://id.loc.gov/authorities/names/n50022330","amd243"
"/agents/people/57569","Graham, Martha, 1894-1991","http://id.loc.gov/authorities/names/n79059674","amd243"
"/agents/people/57593","Ritchie, Ward, 1905-1996","http://id.loc.gov/authorities/names/n80013193","amd243"
"/agents/people/57594","Mengele, Josef, 1911-1979","http://id.loc.gov/authorities/names/n81068925","amd243"
"/agents/people/57596","Caruso, Dorothy, 1893-1955","http://id.loc.gov/authorities/names/n86036416","amd243"
"/agents/people/57599","Wilde, Oscar, 1854-1900","http://id.loc.gov/authorities/names/n79042038","amd243"
"/agents/people/57610","Bresnick, Martin, 1946-","http://id.loc.gov/authorities/names/n82083364","amd243"
"/agents/people/57615","Lehman, Herbert H. (Herbert Henry), 1878-1963","http://id.loc.gov/authorities/names/n86111057","amd243"
"/agents/people/57620","Muñoz Marín, Luis, 1898-1980","http://id.loc.gov/authorities/names/n50032625","amd243"
"/agents/people/57623","Gurney, O. R. (Oliver Robert), 1911-2001","http://id.loc.gov/authorities/names/n50017838","amd243"
"/agents/people/57626","Helm, Everett, 1913-1999","http://id.loc.gov/authorities/names/n50025949","amd243"
"/agents/people/57642","Elizabeth, Queen of Great Britain, II, 1926-","http://id.loc.gov/authorities/names/n80126296","amd243"
"/agents/people/57644","Seger, John H. (John Homer), 1846-1928","http://id.loc.gov/authorities/names/n86800618","amd243"
"/agents/people/57646","Brecht, Bertolt, 1898-1956","http://id.loc.gov/authorities/names/n79018801","amd243"
"/agents/people/57647","Giannini, David, 1948-","http://id.loc.gov/authorities/names/n86840456","amd243"
"/agents/people/57658","Cantor, Eddie, 1892-1964","http://id.loc.gov/authorities/names/n83046955","amd243"
"/agents/people/57668","Lowell, Percival, 1855-1916","http://id.loc.gov/authorities/names/n86865348","amd243"
"/agents/people/57706","Eaton, Walter Prichard, 1878-1957","http://id.loc.gov/authorities/names/n50024437","amd243"
"/agents/people/57708","Fraser, Henry S. (Henry Salmon), 1900-2001","http://id.loc.gov/authorities/names/no2003017885","amd243"
"/agents/people/57710","Hoffmann von Fallersleben, August Heinrich, 1798-1874","http://id.loc.gov/authorities/names/n82037151","amd243"
"/agents/people/57712","Woodward, C. Vann (Comer Vann), 1908-1999","http://id.loc.gov/authorities/names/n81050736","amd243"
"/agents/people/57720","Glaspell, Susan, 1876-1948","http://id.loc.gov/authorities/names/n81119968","amd243"
"/agents/people/57732","Reed, James A. (James Alexander), 1861-1944","http://id.loc.gov/authorities/names/n88172393","amd243"
"/agents/people/57745","Weingartner, Felix, 1863-1942","http://id.loc.gov/authorities/names/n50046708","amd243"
"/agents/people/57752","Vivaldi, Antonio, 1678-1741","http://id.loc.gov/authorities/names/n79021280","amd243"
"/agents/people/57763","Stuart, Granville, 1834-1918","http://id.loc.gov/authorities/names/n50010538","amd243"
"/agents/people/57776","Cohen, Hermann, 1842-1918","http://id.loc.gov/authorities/names/n79066434","amd243"
"/agents/people/57779","Still, William Grant, 1895-1978","http://id.loc.gov/authorities/names/n83017389","amd243"
"/agents/people/57780","Poniatowski, Józef Antoni, książę, 1763-1813","http://id.loc.gov/authorities/names/n84237268","amd243"
"/agents/people/57786","Hindemith, Paul, 1895-1963","http://id.loc.gov/authorities/names/n79077225","amd243"
"/agents/people/57789","Loti, Pierre, 1850-1923","http://id.loc.gov/authorities/names/n50019975","amd243"
"/agents/people/57802","Elie de Beaumont, L. (Léonce), 1798-1874","http://id.loc.gov/authorities/names/nr98021213","amd243"
"/agents/people/57810","Dirksen, Everett McKinley, 1896-1969","http://id.loc.gov/authorities/names/n50025549","amd243"
"/agents/people/57816","Cohen, Wilbur J. (Wilbur Joseph), 1913-1987","http://id.loc.gov/authorities/names/n50027574","amd243"
"/agents/people/57818","Kahn, Otto H., 1867-1934","http://id.loc.gov/authorities/names/n80139319","amd243"
"/agents/people/57821","Forkel, Johann Nikolaus, 1749-1818","http://id.loc.gov/authorities/names/n85301139","amd243"
"/agents/people/57824","Moffat, Alexander White, 1891-1988","http://id.loc.gov/authorities/names/n50000257","amd243"
"/agents/people/57839","St. Vincent, John Jervis, Viscount, 1735-1823","http://id.loc.gov/authorities/names/n85346148","amd243"
"/agents/people/57840","Holland, J. G. (Josiah Gilbert), 1819-1881","http://id.loc.gov/authorities/names/n85035960","amd243"
"/agents/people/57848","Adenauer, Konrad, 1876-1967","http://id.loc.gov/authorities/names/n80060444","amd243"
"/agents/people/57851","Lamartine, Alphonse de, 1790-1869","http://id.loc.gov/authorities/names/n79127759","amd243"
"/agents/people/57860","Schwarz, Gerard, 1947-","http://id.loc.gov/authorities/names/n83175291","amd243"
"/agents/people/57867","Muromt͡seva-Bunina, V. N. (Vera Nikolaevna), 1881-1961","http://id.loc.gov/authorities/names/n83186313","amd243"
"/agents/people/57874","Roussel, Albert, 1869-1937","http://id.loc.gov/authorities/names/n81097892","amd243"
"/agents/people/57880","Cauhāna, Śivadāna Siṃha, 1918-","http://id.loc.gov/authorities/names/n88124273","amd243"
"/agents/people/57889","Packard, A. S. (Alpheus Spring), 1839-1905","http://id.loc.gov/authorities/names/n79134030","amd243"
"/agents/people/57890","Hechler, Ken, 1914-2016","http://id.loc.gov/authorities/names/n80015401","amd243"
"/agents/people/57901","Davis, Jerome, 1891-1979","http://id.loc.gov/authorities/names/n89608975","amd243"
"/agents/people/57905","Marcus, Ralph, 1900-1956","http://id.loc.gov/authorities/names/n87927964","amd243"
"/agents/people/57908","Chamberlain, Joseph, 1836-1914","http://id.loc.gov/authorities/names/n79151130","amd243"
"/agents/people/57911","Halle, Louis Joseph, 1910-1998","http://id.loc.gov/authorities/names/n79007432","amd243"
"/agents/people/57912","McWilliams, Carey, 1905-1980","http://id.loc.gov/authorities/names/n78083426","amd243"
"/agents/people/57916","Gerard, R. W. (Ralph Waldo), 1900-1974","http://id.loc.gov/authorities/names/n85807941","amd243"
"/agents/people/57922","Judd, Albert Francis, 1838-1900","http://id.loc.gov/authorities/names/no2017148493","amd243"
"/agents/people/57953","Rostropovich, Mstislav, 1927-2007","http://id.loc.gov/authorities/names/n81125407","amd243"
"/agents/people/57955","Ames, Adelbert, 1835-1933","http://id.loc.gov/authorities/names/n89616341","amd243"
"/agents/people/57957","Villa-Lobos, Heitor, 1887-1959","http://id.loc.gov/authorities/names/n80015682","amd243"
"/agents/people/57979","Boutwell, George S. (George Sewall), 1818-1905","http://id.loc.gov/authorities/names/n85329279","amd243"
"/agents/people/57981","Carrillo Puerto, Felipe, 1874?-1924","http://id.loc.gov/authorities/names/n82056842","amd243"
"/agents/people/57984","Matisse, Henri, 1869-1954","http://id.loc.gov/authorities/names/n79054729","amd243"
"/agents/people/57995","Bellow, Saul, 1915-2005","http://id.loc.gov/authorities/names/n79078646","amd243"
"/agents/people/58004","Chaplin, Oona, 1925-1991","http://id.loc.gov/authorities/names/n85108756","amd243"
"/agents/people/58010","Neukomm, Sigismund, Ritter von, 1778-1858","http://id.loc.gov/authorities/names/n88629915","amd243"
"/agents/people/58022","Bigelow, Jacob, 1786-1879","http://id.loc.gov/authorities/names/n79081776","amd243"
"/agents/people/58028","Curtis, Edward S., 1868-1952","http://id.loc.gov/authorities/names/n80034999","amd243"
"/agents/people/58042","Hooker, Worthington, 1806-1867","http://id.loc.gov/authorities/names/n85352222","amd243"
"/agents/people/58044","Monteverdi, Claudio, 1567-1643","http://id.loc.gov/authorities/names/n79074370","amd243"
"/agents/people/58057","Planchart, Alejandro Enrique, 1935-","http://id.loc.gov/authorities/names/n82105354","amd243"
"/agents/people/58080","Platt, Charles A. (Charles Adams), 1861-1933","http://id.loc.gov/authorities/names/n83065848","amd243"
"/agents/people/58082","Chavez, Dennis, 1888-1962","http://id.loc.gov/authorities/names/n89125922","amd243"
"/agents/people/58088","Meyer, Thomas, 1947-","http://id.loc.gov/authorities/names/n78087577","amd243"
"/agents/people/58093","Goff, James E., 1916-","http://id.loc.gov/authorities/names/n80057330","amd243"
"/agents/people/58111","Croft, William, 1678-1727","http://id.loc.gov/authorities/names/n81076995","amd243"
"/agents/people/58126","Mason, A. E. W. (Alfred Edward Woodley), 1865-1948","http://id.loc.gov/authorities/names/n50043662","amd243"
"/agents/people/58136","Wertham, Fredric, 1895-1981","http://id.loc.gov/authorities/names/n79078168","amd243"
"/agents/people/58144","Jolson, Al, 1886-1950","http://id.loc.gov/authorities/names/n50048868","amd243"
"/agents/people/58152","Robinson, Edward G., 1893-1973","http://id.loc.gov/authorities/names/n50049280","amd243"
"/agents/people/58159","Borges, Jorge Luis, 1899-1986","http://id.loc.gov/authorities/names/n79007035","amd243"
"/agents/people/58160","Nell, William C. (William Cooper), 1816-1874","http://id.loc.gov/authorities/names/n87106328","amd243"
"/agents/people/58168","Commons, John R. (John Rogers), 1862-1945","http://id.loc.gov/authorities/names/n50031418","amd243"
"/agents/people/58186","Thompson, Texas Ben, 1842-1884","http://id.loc.gov/authorities/names/nr94026249","amd243"
"/agents/people/58187","Holtzman, Harry, 1912-1987","http://id.loc.gov/authorities/names/n85282599","amd243"
"/agents/people/58193","Miranda, Francisco de, 1750-1816","http://id.loc.gov/authorities/names/n50053377","amd243"
"/agents/people/58196","Berio, Luciano, 1925-2003","http://id.loc.gov/authorities/names/n81035948","amd243"
"/agents/people/58203","Bourne, Randolph Silliman, 1886-1918","http://id.loc.gov/authorities/names/n50042136","amd243"
"/agents/people/58206","Bragg, Thomas, 1810-1872","http://id.loc.gov/authorities/names/n86148429","amd243"
"/agents/people/58219","Dodge, William E. (William Earl), 1805-1883","http://id.loc.gov/authorities/names/nr91026788","amd243"
"/agents/people/58221","Halsted, Caroline A. (Caroline Amelia), 1803 or 1804-1848","http://id.loc.gov/authorities/names/n78014061","amd243"
"/agents/people/58225","Dietz, Howard, 1896-1983","http://id.loc.gov/authorities/names/n85138358","amd243"
"/agents/people/58227","Wassermann, Jakob, 1873-1934","http://id.loc.gov/authorities/names/n81072743","amd243"
"/agents/people/58228","Brian, Havergal, 1876-1972","http://id.loc.gov/authorities/names/n50041433","amd243"
"/agents/people/58232","Maria Anna, consort of Ferdinand III, Holy Roman Emperor, 1606-1646","http://id.loc.gov/authorities/names/nr93019413","amd243"
"/agents/people/58242","Baumgartner, H. Leroy (Hope Leroy), 1891-1969","http://id.loc.gov/authorities/names/no91023835","amd243"
"/agents/people/58252","Rand, Ellen Emmet, 1875-1941","http://id.loc.gov/authorities/names/nr94026863","amd243"
"/agents/people/58255","Liman, Ellen, 1936-","http://id.loc.gov/authorities/names/n79137098","amd243"
"/agents/people/58257","Wisliceny, Dieter, 1911-1948","http://id.loc.gov/authorities/names/no98115883","amd243"
"/agents/people/58260","Gibran, Kahlil, 1883-1931","http://id.loc.gov/authorities/names/n79095627","amd243"
"/agents/people/58265","Thompson, Dorothy, 1893-1961","http://id.loc.gov/authorities/names/n85185570","amd243"
"/agents/people/58273","Wornom, Herman E., 1902-1992","http://id.loc.gov/authorities/names/n88645225","amd243"
"/agents/people/58306","Adorno, Theodor W., 1903-1969","http://id.loc.gov/authorities/names/n80002956","amd243"
"/agents/people/58312","Stanley, John Mix, 1814-1872","http://id.loc.gov/authorities/names/nr93033017","amd243"
"/agents/people/58315","Grant, Joan, 1907-1989","http://id.loc.gov/authorities/names/n79062709","amd243"
"/agents/people/58317","Baker, Newton Diehl, 1871-1937","http://id.loc.gov/authorities/names/n86114582","amd243"
"/agents/people/58321","Thompson, Ralph, 1904-1979","http://id.loc.gov/authorities/names/no98063872","amd243"
"/agents/people/58323","Naudé, Beyers, 1915-2004","http://id.loc.gov/authorities/names/n83200055","amd243"
"/agents/people/58333","Powell, Dawn, 1897-1965","http://id.loc.gov/authorities/names/n88179064","amd243"
"/agents/people/58346","Rosenthal, Manuel, 1904-2003","http://id.loc.gov/authorities/names/n81072606","amd243"
"/agents/people/58347","Burgin, Richard, 1947-","http://id.loc.gov/authorities/names/n84002495","amd243"
"/agents/people/58349","Cooke, Grace MacGowan, 1863-1944","http://id.loc.gov/authorities/names/n88274603","amd243"
"/agents/people/58353","Escholier, Raymond, 1882-1971","http://id.loc.gov/authorities/names/n90677829","amd243"
"/agents/people/58355","Bedford, Francis Russell, Duke of, 1765-1802","http://id.loc.gov/authorities/names/n88138968","amd243"
"/agents/people/58356","Davis, Curtis Carroll, 1917-1997","http://id.loc.gov/authorities/names/n00065550","amd243"
"/agents/people/58358","Purcell, Henry, 1659-1695","http://id.loc.gov/authorities/names/n79095298","amd243"
"/agents/people/58383","Tėffi, N. A. (Nadezhda Aleksandrovna), 1872-1952","http://id.loc.gov/authorities/names/n81090418","amd243"
"/agents/people/58384","Sapir, Edward, 1884-1939","http://id.loc.gov/authorities/names/n50017361","amd243"
"/agents/people/58385","Kern, Richard H., 1821-1853","http://id.loc.gov/authorities/names/n84032054","amd243"
"/agents/people/58386","Hammerstein, Oscar, II, 1895-1960","http://id.loc.gov/authorities/names/n50020012","amd243"
"/agents/people/58391","Puccini, Giacomo, 1858-1924","http://id.loc.gov/authorities/names/n79119152","amd243"
"/agents/people/58394","Brooke, Jocelyn, 1908-1966","http://id.loc.gov/authorities/names/n80098579","amd243"
"/agents/people/58397","Day Lewis, C. (Cecil), 1904-1972","http://id.loc.gov/authorities/names/n80067088","amd243"
"/agents/people/58399","Spacek, Sissy, 1949-","http://id.loc.gov/authorities/names/n80144170","amd243"
"/agents/people/58404","Stoltzman, Richard, 1942-","http://id.loc.gov/authorities/names/n81139111","amd243"
"/agents/people/58406","Wordsworth, William, 1770-1850","http://id.loc.gov/authorities/names/n79006595","amd243"
"/agents/people/58412","Giard, Robert, 1939-2002","http://id.loc.gov/authorities/names/n96096720","amd243"
"/agents/people/58416","Frederika, Queen, consort of Paul I, King of the Hellenes, 1917-1981","http://id.loc.gov/authorities/names/n88003887","amd243"
"/agents/people/58419","Graves, Robert, 1895-1985","http://id.loc.gov/authorities/names/n79018421","amd243"
"/agents/people/58421","Röhm, Ernst, 1887-1934","http://id.loc.gov/authorities/names/n83137754","amd243"
"/agents/people/58425","Hays, Arthur Garfield, 1881-1954","http://id.loc.gov/authorities/names/n82013438","amd243"
"/agents/people/58434","Housman, A. E. (Alfred Edward), 1859-1936","http://id.loc.gov/authorities/names/n79141239","amd243"
"/agents/people/58438","Donato, Anthony, 1909-1990","http://id.loc.gov/authorities/names/no89002527","amd243"
"/agents/people/58444","Palmer, Parker J., 1939-","http://id.loc.gov/authorities/names/n79065404","amd243"
"/agents/people/58445","Stare, Fredrick J. (Fredrick John), 1910-2002","http://id.loc.gov/authorities/names/n50023281","amd243"
"/agents/people/58458","Mazzini, Giuseppe, 1805-1872","http://id.loc.gov/authorities/names/n79003282","amd243"
"/agents/people/58461","Ferber, Edna, 1887-1968","http://id.loc.gov/authorities/names/n79077439","amd243"
"/agents/people/58491","Lumpkin, Katharine Du Pre, 1897-1988","http://id.loc.gov/authorities/names/n80138744","amd243"
"/agents/people/58503","Cockerell, Sydney Carlyle, Sir, 1867-1962","http://id.loc.gov/authorities/names/n50032243","amd243"
"/agents/people/58504","Hershon, Robert, 1936-","http://id.loc.gov/authorities/names/n79055231","amd243"
"/agents/people/58505","Stettheimer, Florine, 1871-1944","http://id.loc.gov/authorities/names/n88626455","amd243"
"/agents/people/58510","Blair, Robert, 1699-1746","http://id.loc.gov/authorities/names/n82126678","amd243"
"/agents/people/58523","Rodríguez, Carlos Rafael, 1913-1997","http://id.loc.gov/authorities/names/n82259770","amd243"
"/agents/people/58525","Pape, William J. (William Jamieson), 1873-","http://id.loc.gov/authorities/names/no00095213","amd243"
"/agents/people/58564","Newlands, Francis G. (Francis Griffith), 1848-1917","http://id.loc.gov/authorities/names/nr92041931","amd243"
"/agents/people/58570","Chumacero, Alí, 1918-2010","http://id.loc.gov/authorities/names/nr88006036","amd243"
"/agents/people/58571","Barth, Hans Joachim, 1927-2001","http://id.loc.gov/authorities/names/n94118582","amd243"
"/agents/people/58572","Fodor, Nandor, 1895-1964","http://id.loc.gov/authorities/names/n82250044","amd243"
"/agents/people/58577","Giacometti, Alberto, 1901-1966","http://id.loc.gov/authorities/names/n80032247","amd243"
"/agents/people/58579","Nin, Joaquín, 1879-1949","http://id.loc.gov/authorities/names/n84238447","amd243"
"/agents/people/58583","Pope, Alexander, 1688-1744","http://id.loc.gov/authorities/names/n79084387","amd243"
"/agents/people/58588","Talma, Louise, 1906-1996","http://id.loc.gov/authorities/names/n79116024","amd243"
"/agents/people/58602","Bloomfield, Leonard, 1887-1949","http://id.loc.gov/authorities/names/n50013908","amd243"
"/agents/people/58620","Reisenberg, Nadia, 1904-1983","http://id.loc.gov/authorities/names/n85231337","amd243"
"/agents/people/58621","Root, Elihu, 1845-1937","http://id.loc.gov/authorities/names/n50048409","amd243"
"/agents/people/58626","Clay, Clement Comer, 1789-1866","http://id.loc.gov/authorities/names/no89011537","amd243"
"/agents/people/58632","Goldberg, Szymon, 1909-1993","http://id.loc.gov/authorities/names/n81015465","amd243"
"/agents/people/58645","Rorem, Ned, 1923-","http://id.loc.gov/authorities/names/n79122081","amd243"
"/agents/people/58647","Reed, Alfred, 1921-2005","http://id.loc.gov/authorities/names/n82235514","amd243"
"/agents/people/58653","Stilwell, Joseph Warren, 1883-1946","http://id.loc.gov/authorities/names/n81127226","amd243"
"/agents/people/58664","Ferko, Frank, 1950-","http://id.loc.gov/authorities/names/n97091449","amd243"
"/agents/people/58665","Rhee, Syngman, 1875-1965","http://id.loc.gov/authorities/names/n80079491","amd243"
"/agents/people/58675","Biggs, E. Power (Edward Power), 1906-1977","http://id.loc.gov/authorities/names/n85347954","amd243"
"/agents/people/58694","Wilson, John A. (John Albert), 1899-1976","http://id.loc.gov/authorities/names/n50034905","amd243"
"/agents/people/58705","Larbaud, Valéry, 1881-1957","http://id.loc.gov/authorities/names/n50039264","amd243"
"/agents/people/58725","Schulz, Leo, 1865-1944","http://id.loc.gov/authorities/names/n85367818","amd243"
"/agents/people/58730","Mancini, Henry, 1924-1994","http://id.loc.gov/authorities/names/n81067977","amd243"
"/agents/people/58734","Wallace, Henry A. (Henry Agard), 1888-1965","http://id.loc.gov/authorities/names/n80002425","amd243"
"/agents/people/58737","FitzGerald, Edward, 1809-1883","http://id.loc.gov/authorities/names/n80126218","amd243"
"/agents/people/58742","Schweitzer, Albert, 1875-1965","http://id.loc.gov/authorities/names/n79090055","amd243"
"/agents/people/58743","Butler, Eleanor, Lady, 1739-1829","http://id.loc.gov/authorities/names/n83328684","amd243"
"/agents/people/58744","Carlow, George Lionel Seymour Dawson-Damer, Viscount, 1907-1944","http://id.loc.gov/authorities/names/no2008101703","amd243"
"/agents/people/58756","Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834","http://id.loc.gov/authorities/names/n80038471","amd243"
"/agents/people/58759","Needham, Joseph, 1900-1995","http://id.loc.gov/authorities/names/n50031711","amd243"
"/agents/people/58775","Kellogg, Spencer, Jr., 1876-1944","http://id.loc.gov/authorities/names/no2005012938","amd243"
"/agents/people/58785","Ginsberg, Allen, 1926-1997","http://id.loc.gov/authorities/names/n79109040","amd243"
"/agents/people/58788","Pei, I. M., 1917-","http://id.loc.gov/authorities/names/n79065003","amd243"
"/agents/people/58789","Bricker, John W. (John William), 1893-1986","http://id.loc.gov/authorities/names/n85185550","amd243"
"/agents/people/58790","Burton, Theodore E. (Theodore Elijah), 1851-1929","http://id.loc.gov/authorities/names/nr89008742","amd243"
"/agents/people/58795","Wilson, Woodrow, 1856-1924","http://id.loc.gov/authorities/names/n79046299","amd243"
"/agents/people/58803","Indy, Vincent d', 1851-1931","http://id.loc.gov/authorities/names/n50077521","amd243"
"/agents/people/58805","Malipiero, Gian Francesco, 1882-1973","http://id.loc.gov/authorities/names/n50040652","amd243"
"/agents/people/58809","Knox, Henry, 1750-1806","http://id.loc.gov/authorities/names/n50042395","amd243"
"/agents/people/58819","Griffin, Gillett G. (Gillett Good), 1928-2016","http://id.loc.gov/authorities/names/n86039628","amd243"
"/agents/people/58825","Winthrop, John, 1606-1676","http://id.loc.gov/authorities/names/n84190080","amd243"
"/agents/people/58850","Calderone, Mary Steichen, 1904-1998","http://id.loc.gov/authorities/names/n79021577","amd243"
"/agents/people/58858","Alger, R. A. (Russell Alexander), 1836-1907","http://id.loc.gov/authorities/names/n81099052","amd243"
"/agents/people/58867","Trumbo, Dalton, 1905-1976","http://id.loc.gov/authorities/names/n79060578","amd243"
"/agents/people/58886","Valentine, L. (Laura), 1814-1899","http://id.loc.gov/authorities/names/n81149497","amd243"
"/agents/people/58894","Hurok, Sol, 1888-1974","http://id.loc.gov/authorities/names/n92058398","amd243"
"/agents/people/58906","Webster, John White, 1793-1850","http://id.loc.gov/authorities/names/no92003096","amd243"
"/agents/people/58919","Miltenberger, G. W. (George Warner), 1819-1905","http://id.loc.gov/authorities/names/n2017184087","amd243"
"/agents/people/58921","Billroth, Theodor, 1829-1894","http://id.loc.gov/authorities/names/n83135417","amd243"
"/agents/people/58923","Brustein, Robert Sanford, 1927-","http://id.loc.gov/authorities/names/n79138988","amd243"
"/agents/people/58930","Halsman, Philippe, 1906-1979","http://id.loc.gov/authorities/names/n79145411","amd243"
"/agents/people/58935","Bartlett, John Russell, 1805-1886","http://id.loc.gov/authorities/names/n50023813","amd243"
"/agents/people/58946","Ruzicka, Rudolph, 1883-1978","http://id.loc.gov/authorities/names/n82122379","amd243"
"/agents/people/58948","Anderson, Clinton Presba, 1895-1975","http://id.loc.gov/authorities/names/n85105390","amd243"
"/agents/people/58953","Price, Vincent, 1911-1993","http://id.loc.gov/authorities/names/n50021984","amd243"
"/agents/people/58967","Nicoll, W. Robertson, Sir (William Robertson), 1851-1923","http://id.loc.gov/authorities/names/n50003363","amd243"
"/agents/people/58984","Jacobs, Jane, 1916-2006","http://id.loc.gov/authorities/names/n80040210","amd243"
"/agents/people/58999","Brinley, Frances Ellen Terry, 1816-1876","http://id.loc.gov/authorities/names/nr91041115","amd243"
"/agents/people/59005","Sherwood, Robert E. (Robert Emmet), 1896-1955","http://id.loc.gov/authorities/names/n80017631","amd243"
"/agents/people/59010","Robinson, Henry Crabb, 1775-1867","http://id.loc.gov/authorities/names/n88256314","amd243"
"/agents/people/59015","Winchester, John Paulet, Marquess of, 1598-1675","http://id.loc.gov/authorities/names/n85088503","amd243"
"/agents/people/59029","Elgin, James Bruce, Earl of, 1811-1863","http://id.loc.gov/authorities/names/n50082977","amd243"
"/agents/people/59030","MacCurdy, George Grant, 1863-1947","http://id.loc.gov/authorities/names/no95007420","amd243"
"/agents/people/59040","Addams, Jane, 1860-1935","http://id.loc.gov/authorities/names/n79104234","amd243"
"/agents/people/59044","Goldmark, Carl, 1830-1915","http://id.loc.gov/authorities/names/n82037433","amd243"
"/agents/people/59046","Blei, Franz, 1871-1942","http://id.loc.gov/authorities/names/n80125567","amd243"
"/agents/people/59052","Lorimer, Linda Koch, 1952-","http://id.loc.gov/authorities/names/no2013071314","amd243"
"/agents/people/59080","Cage, John, 1912-1992","http://id.loc.gov/authorities/names/n50032828","amd243"
"/agents/people/59086","Graham, Samuel Jordan, 1859-1951","http://id.loc.gov/authorities/names/n2013006434","amd243"
"/agents/people/59096","Arditi, Luigi, 1822-1903","http://id.loc.gov/authorities/names/n84107486","amd243"
"/agents/people/59099","Pijper, Willem, 1894-1947","http://id.loc.gov/authorities/names/n85160639","amd243"
"/agents/people/59103","Backhaus, Wilhelm, 1884-1969","http://id.loc.gov/authorities/names/n84040845","amd243"
"/agents/people/59116","Du Deffand, Marie de Vichy Chamrond, marquise, 1697-1780","http://id.loc.gov/authorities/names/n83229498","amd243"
"/agents/people/59121","Giedroyc, Jerzy, 1906-2000","http://id.loc.gov/authorities/names/no89005923","amd243"
"/agents/people/59125","Glanville-Hicks, Peggy, 1912-1990","http://id.loc.gov/authorities/names/n86133501","amd243"
"/agents/people/59127","Farnam, Henry, 1803-1883","http://id.loc.gov/authorities/names/no2012045463","amd243"
"/agents/people/59146","De Cartier de Marchienne, Émile, 1871-1946","http://id.loc.gov/authorities/names/n2017020715","amd243"
"/agents/people/59162","Brams, Steven J., 1940-","http://id.loc.gov/authorities/names/n80009855","amd243"
"/agents/people/59164","Masereel, Frans, 1889-1972","http://id.loc.gov/authorities/names/n50043654","amd243"
"/agents/people/59167","Chrysander, Friedrich, 1826-1901","http://id.loc.gov/authorities/names/n82006552","amd243"
