uri,sort_name,authority_id,created_by,
/agents/people/69194,"Guattari, Félix, 1930-1992",http://id.loc.gov/authorities/names/n79138845,lyrasis-dts,http://www.wikidata.org/entity/Q352465
/agents/people/73128,"Antisell, Thomas, 1817-1893",http://id.loc.gov/authorities/names/n84804908,lyrasis-dts,http://www.wikidata.org/entity/Q3524865
/agents/people/93698,"Read, Thomas Buchanan, 1822-1872",http://id.loc.gov/authorities/names/n82108864,amd243,http://www.wikidata.org/entity/Q3524954
/agents/people/76782,"Durant, Thomas Clark, 1820-1885",http://id.loc.gov/authorities/names/n81094263,lyrasis-dts,http://www.wikidata.org/entity/Q3524997
/agents/people/77584,"Davidson, Thomas, 1840-1900",http://id.loc.gov/authorities/names/n50035672,lyrasis-dts,http://www.wikidata.org/entity/Q3525030
/agents/people/87229,"Gisborne, Thomas, 1758-1846",http://id.loc.gov/authorities/names/n85024847,lyrasis-dts,http://www.wikidata.org/entity/Q3525160
/agents/people/61508,"Cobden-Sanderson, T. J. (Thomas James), 1840-1922",http://id.loc.gov/authorities/names/n50036057,lyrasis-dts,http://www.wikidata.org/entity/Q3525244
/agents/people/66921,"Jesup, Thomas Sidney, 1788-1860",http://id.loc.gov/authorities/names/nr93003540,lyrasis-dts,http://www.wikidata.org/entity/Q3525256
/agents/people/65491,"Jordan, Thomas, 1819-1895",http://id.loc.gov/authorities/names/n89650157,lyrasis-dts,http://www.wikidata.org/entity/Q3525269
/agents/people/60989,"Pater, Walter, 1839-1894",http://id.loc.gov/authorities/names/n79117248,amd243,http://www.wikidata.org/entity/Q352528
/agents/people/80132,"Keightley, Thomas, 1789-1872",http://id.loc.gov/authorities/names/n50046776,lyrasis-dts,http://www.wikidata.org/entity/Q3525280
/agents/people/84226,"Lovejoy, Thomas E.",http://id.loc.gov/authorities/names/n84022975,lyrasis-dts,http://www.wikidata.org/entity/Q3525373
/agents/people/83008,"Mabbott, Thomas Ollive, 1898-1968",http://id.loc.gov/authorities/names/n80002363,lyrasis-dts,http://www.wikidata.org/entity/Q3525455
/agents/people/64189,"Sheridan, Thomas, 1719-1788",http://id.loc.gov/authorities/names/n50023062,lyrasis-dts,http://www.wikidata.org/entity/Q3525567
/agents/people/61341,"Grimké, Thomas Smith, 1786-1834",http://id.loc.gov/authorities/names/n84054939,lyrasis-dts,http://www.wikidata.org/entity/Q3525574
/agents/people/76187,"Kirkbride, Thomas Story, 1809-1883",http://id.loc.gov/authorities/names/n83121153,lyrasis-dts,http://www.wikidata.org/entity/Q3525601
/agents/people/61013,"Reid, T. Wemyss (Thomas Wemyss), 1842-1905",http://id.loc.gov/authorities/names/n50052183,lyrasis-dts,http://www.wikidata.org/entity/Q3525663
/agents/people/93025,"Briant, Théophile",http://id.loc.gov/authorities/names/n83318704,lyrasis-dts,http://www.wikidata.org/entity/Q3526636
/agents/people/56921,"Sheridan, Richard Brinsley, 1751-1816",http://id.loc.gov/authorities/names/n79089813,amd243,http://www.wikidata.org/entity/Q352725
/agents/people/89116,"Joachim, Harold H. (Harold Henry), 1868-1938",http://id.loc.gov/authorities/names/n85100241,lyrasis-dts,http://www.wikidata.org/entity/Q352836
/agents/people/88815,"Harding, Warren G. (Warren Gamaliel), 1865-1923",http://id.loc.gov/authorities/names/n50023001,amd243,http://www.wikidata.org/entity/Q35286
/agents/people/66803,"Field, David Dudley, 1805-1894",http://id.loc.gov/authorities/names/n85319057,lyrasis-dts,http://www.wikidata.org/entity/Q352906
/agents/people/79842,"Jolas, Tina",http://id.loc.gov/authorities/names/n82104868,lyrasis-dts,http://www.wikidata.org/entity/Q3529124
/agents/people/76799,"Agee, James, 1909-1955",http://id.loc.gov/authorities/names/n79039544,amd243,http://www.wikidata.org/entity/Q352963
/agents/people/56691,"Handy, W. C. (William Christopher), 1873-1958",http://id.loc.gov/authorities/names/n50024270,amd243,http://www.wikidata.org/entity/Q352967
/agents/people/62519,"Robbins, Jerome, 1918-1998",http://id.loc.gov/authorities/names/n85173002,amd243,http://www.wikidata.org/entity/Q353019
/agents/people/66050,"Khrushchev, Nikita Sergeevich, 1894-1971",http://id.loc.gov/authorities/names/n80021705,amd243,http://www.wikidata.org/entity/Q35314
/agents/people/74578,"Payne, Robert, 1911-1983",http://id.loc.gov/authorities/names/n80126161,amd243,http://www.wikidata.org/entity/Q353144
/agents/people/10358,"Geiss, Tony",http://id.loc.gov/authorities/names/n78020951,mr498,http://www.wikidata.org/entity/Q3531774
/agents/people/80645,"Krishnamachari, Tiruvellore Thattai, 1899-1974",http://id.loc.gov/authorities/names/n88123264,lyrasis-dts,http://www.wikidata.org/entity/Q3532094
/agents/people/63724,"Kingsley, Charles, 1819-1875",http://id.loc.gov/authorities/names/n79062749,amd243,http://www.wikidata.org/entity/Q353238
/agents/people/60017,"Woodruff, Lorande Loss, 1879-1947",http://id.loc.gov/authorities/names/n87826918,lyrasis-dts,http://www.wikidata.org/entity/Q35325874
/agents/people/85472,"Fischel, Alfred, 1868-1938",http://id.loc.gov/authorities/names/nr2004027487,lyrasis-dts,http://www.wikidata.org/entity/Q35326991
/agents/people/57007,"Koussevitzky, Serge, 1874-1951",http://id.loc.gov/authorities/names/n81142296,amd243,http://www.wikidata.org/entity/Q353449
/agents/people/67584,"Gourmont, Remy de, 1858-1915",http://id.loc.gov/authorities/names/n50046893,lyrasis-dts,http://www.wikidata.org/entity/Q353876
/agents/people/87974,"Junot, Jean Andoche, duc d'Abrantès, 1771-1813",http://id.loc.gov/authorities/names/n85290990,lyrasis-dts,http://www.wikidata.org/entity/Q353907
/agents/people/83430,"Murrow, Edward R., 1908-1965",http://id.loc.gov/authorities/names/n50026550,amd243,http://www.wikidata.org/entity/Q353935
/agents/people/82373,"Tydings, Millard E. (Millard Evelyn), 1890-1961",http://id.loc.gov/authorities/names/n89125911,lyrasis-dts,http://www.wikidata.org/entity/Q354099
/agents/people/76752,"Bottesini, Giovanni, 1821-1889",http://id.loc.gov/authorities/names/n80108933,amd243,http://www.wikidata.org/entity/Q354101
/agents/people/68770,"Manchester, William, 1922-2004",http://id.loc.gov/authorities/names/n80061140,lyrasis-dts,http://www.wikidata.org/entity/Q354125
/agents/people/57955,"Ames, Adelbert, 1835-1933",http://id.loc.gov/authorities/names/n89616341,amd243,http://www.wikidata.org/entity/Q354194
/agents/people/65029,"Parry, C. Hubert H. (Charles Hubert Hastings), 1848-1918",http://id.loc.gov/authorities/names/n50080394,amd243,http://www.wikidata.org/entity/Q354250
/agents/people/83278,"Frye, Northrop, 1912-1991",http://id.loc.gov/authorities/names/n50000248,amd243,http://www.wikidata.org/entity/Q354256
/agents/people/74977,"Sullivan, Harry Stack, 1892-1949",http://id.loc.gov/authorities/names/n50010434,amd243,http://www.wikidata.org/entity/Q354331
/agents/people/64165,"Degollado, Santos, 1811-1861",http://id.loc.gov/authorities/names/nr97025282,lyrasis-dts,http://www.wikidata.org/entity/Q3544312
/agents/people/65895,"Paris, Louis-Philippe-Albert d'Orléans, comte de, 1838-1894",http://id.loc.gov/authorities/names/n85178649,amd243,http://www.wikidata.org/entity/Q354477
/agents/people/75756,"Kemmerer, Edwin Walter, 1875-1945",http://id.loc.gov/authorities/names/n80089244,lyrasis-dts,http://www.wikidata.org/entity/Q3545265
/agents/people/80508,"Sterling, John William, 1844-1918",http://id.loc.gov/authorities/names/n88071119,lyrasis-dts,http://www.wikidata.org/entity/Q354559
/agents/people/83494,"Bustamante, Anastasio, 1780-1853",http://id.loc.gov/authorities/names/nr91039073,lyrasis-dts,http://www.wikidata.org/entity/Q354678
/agents/people/61850,"Sherman, Roger, 1721-1793",http://id.loc.gov/authorities/names/n80090125,lyrasis-dts,http://www.wikidata.org/entity/Q354721
/agents/people/58120,"Scott, Winfield, 1786-1866",http://id.loc.gov/authorities/names/n79059770,lyrasis-dts,http://www.wikidata.org/entity/Q354759
/agents/people/79321,"Baraka, Amiri, 1934-2014",http://id.loc.gov/authorities/names/n79108930,amd243,http://www.wikidata.org/entity/Q354783
/agents/people/84968,"Sardou, Victorien, 1831-1908",http://id.loc.gov/authorities/names/n79072967,amd243,http://www.wikidata.org/entity/Q354828
/agents/people/81370,"De Forest, Lee, 1873-1961",http://id.loc.gov/authorities/names/n89125927,lyrasis-dts,http://www.wikidata.org/entity/Q354863
/agents/people/93684,"Hines, Earl, 1903-1983",http://id.loc.gov/authorities/names/n81020082,amd243,http://www.wikidata.org/entity/Q354883
/agents/people/64509,"Arthur, Chester Alan, 1829-1886",http://id.loc.gov/authorities/names/n50002601,lyrasis-dts,http://www.wikidata.org/entity/Q35498
/agents/corporate_entities/11738,Union des juifs pour la résistance et l'entraide,http://id.loc.gov/authorities/names/n88097885,lyrasis-dts,http://www.wikidata.org/entity/Q3550164
/agents/people/57694,"Gavin, James M. (James Maurice), 1907-1990",http://id.loc.gov/authorities/names/n86114486,lyrasis-dts,http://www.wikidata.org/entity/Q355040
/agents/corporate_entities/12259,United Mine Workers of America,http://id.loc.gov/authorities/names/n50062445,lyrasis-dts,http://www.wikidata.org/entity/Q3550709
/agents/people/57685,"Clark, William, 1770-1838",http://id.loc.gov/authorities/names/n50083307,lyrasis-dts,http://www.wikidata.org/entity/Q355348
/agents/people/90519,"Hugo, Valentine, 1887-1968",http://id.loc.gov/authorities/names/n84081564,lyrasis-dts,http://www.wikidata.org/entity/Q3553651
/agents/people/65378,"Mier y Teran, Manuel de",http://id.loc.gov/authorities/names/nr90017511,lyrasis-dts,http://www.wikidata.org/entity/Q3553796
/agents/people/60079,"Chavez, Cesar, 1927-1993",http://id.loc.gov/authorities/names/n50038224,amd243,http://www.wikidata.org/entity/Q355425
/agents/people/86303,"Burnside, Ambrose Everett, 1824-1881",http://id.loc.gov/authorities/names/n89608869,lyrasis-dts,http://www.wikidata.org/entity/Q355444
/agents/people/61000,"Sheridan, Philip Henry, 1831-1888",http://id.loc.gov/authorities/names/n79061256,lyrasis-dts,http://www.wikidata.org/entity/Q355452
/agents/people/68464,"Cézanne, Paul, 1839-1906",http://id.loc.gov/authorities/names/n79055446,amd243,http://www.wikidata.org/entity/Q35548
/agents/people/93891,"Frissell, Varick, 1903-1931",http://id.loc.gov/authorities/names/no97030854,sm755,http://www.wikidata.org/entity/Q3554800
/agents/corporate_entities/13358,Nevada. Legislature,http://id.loc.gov/authorities/names/n79071130,lyrasis-dts,http://www.wikidata.org/entity/Q3555619
/agents/people/62584,"Kellogg, Vernon L. (Vernon Lyman), 1867-1937",http://id.loc.gov/authorities/names/n85240672,lyrasis-dts,http://www.wikidata.org/entity/Q3555996
/agents/people/80174,"Calas, Nicolas, 1907-1988",http://id.loc.gov/authorities/names/n50033158,amd243,http://www.wikidata.org/entity/Q3556022
/agents/people/80124,"Efimov, Boris, 1899-2008",http://id.loc.gov/authorities/names/n82159852,lyrasis-dts,http://www.wikidata.org/entity/Q355672
/agents/people/58809,"Knox, Henry, 1750-1806",http://id.loc.gov/authorities/names/n50042395,amd243,http://www.wikidata.org/entity/Q355680
/agents/people/56947,"Twitty, Victor C. (Victor Chandler), 1901-1967",http://id.loc.gov/authorities/names/no2014157905,amd243,http://www.wikidata.org/entity/Q3557215
/agents/people/87561,"Portland, Victor Frederick William Cavendish-Bentinck, Duke of, 1897-",http://id.loc.gov/authorities/names/n86080796,lyrasis-dts,http://www.wikidata.org/entity/Q3557217
/agents/people/58057,"Planchart, Alejandro Enrique, 1935-",http://id.loc.gov/authorities/names/n82105354,amd243,http://www.wikidata.org/entity/Q355738
/agents/people/91668,"Peterson, Helen L.",http://id.loc.gov/authorities/names/n2004083096,lyrasis-dts,http://www.wikidata.org/entity/Q35574356
/agents/people/75717,"Rabinowitz, Victor, 1911-2007",http://id.loc.gov/authorities/names/n81113593,amd243,http://www.wikidata.org/entity/Q3557533
/agents/corporate_entities/9990,"Villa I Tatti (Florence, Italy)",http://id.loc.gov/authorities/names/n79018502,lyrasis-dts,http://www.wikidata.org/entity/Q3558578
/agents/people/66077,"Antall, József, 1932-1993",http://id.loc.gov/authorities/names/n84035693,amd243,http://www.wikidata.org/entity/Q355907
/agents/people/84545,"Sartine, Antoine de, comte d'Alby, 1729-1801",http://id.loc.gov/authorities/names/n80126294,amd243,http://www.wikidata.org/entity/Q355979
/agents/people/64594,"Dasté, Jean, 1904-1994",http://id.loc.gov/authorities/names/n85071982,lyrasis-dts,http://www.wikidata.org/entity/Q355982
/agents/people/63638,"Dobree, Peter Paul, 1782-1825",http://id.loc.gov/authorities/names/no2008028296,lyrasis-dts,http://www.wikidata.org/entity/Q3559952
/agents/people/81180,"Jebb, R. C. (Richard Claverhouse), 1841-1905",http://id.loc.gov/authorities/names/n50039216,amd243,http://www.wikidata.org/entity/Q356011
/agents/people/86476,"Doyle, Arthur Conan, 1859-1930",http://id.loc.gov/authorities/names/n79082292,amd243,http://www.wikidata.org/entity/Q35610
/agents/people/64149,"Rieti, Vittorio, 1898-1994",http://id.loc.gov/authorities/names/n81139258,amd243,http://www.wikidata.org/entity/Q3561375
/agents/people/71579,"Scribner, Arthur H.",http://id.loc.gov/authorities/names/nr90000155,lyrasis-dts,http://www.wikidata.org/entity/Q3562656
/agents/people/62796,"Keating, Kenneth B. (Kenneth Barnard), 1900-1975",http://id.loc.gov/authorities/names/n88002901,amd243,http://www.wikidata.org/entity/Q356342
/agents/people/72090,"Milner, Alfred Milner, Viscount, 1854-1925",http://id.loc.gov/authorities/names/n50033265,lyrasis-dts,http://www.wikidata.org/entity/Q356361
/agents/people/81332,"Hertzog, James Barry Munnik, 1866-1942",http://id.loc.gov/authorities/names/n79083575,lyrasis-dts,http://www.wikidata.org/entity/Q356395
/agents/people/65355,"Taft, William H. (William Howard), 1857-1930",http://id.loc.gov/authorities/names/n79022244,amd243,http://www.wikidata.org/entity/Q35648
/agents/people/85172,"Ramsay, David, 1749-1815",http://id.loc.gov/authorities/names/n81089271,lyrasis-dts,http://www.wikidata.org/entity/Q3565315
/agents/people/93743,"Peirce, Waldo, 1884-1970",http://id.loc.gov/authorities/names/n86048732,amd243,http://www.wikidata.org/entity/Q3565323
/agents/people/70176,"Hampden, Walter, 1879-1955",http://id.loc.gov/authorities/names/n87894975,amd243,http://www.wikidata.org/entity/Q3565777
/agents/people/77228,"Berry, Walter, 1859-1927",http://id.loc.gov/authorities/names/no2003090479,lyrasis-dts,http://www.wikidata.org/entity/Q3565911
/agents/people/71102,"White, Walter, 1893-1955",http://id.loc.gov/authorities/names/n50019876,amd243,http://www.wikidata.org/entity/Q3565918
/agents/corporate_entities/8662,United States. War Manpower Commission,http://id.loc.gov/authorities/names/n82047663,lyrasis-dts,http://www.wikidata.org/entity/Q3566218
/agents/people/69873,"Goodspeed, Edgar J. (Edgar Johnson), 1871-1962",http://id.loc.gov/authorities/names/n50037319,amd243,http://www.wikidata.org/entity/Q3567041
/agents/people/70295,"Janssen, Werner, 1899-1990",http://id.loc.gov/authorities/names/no90011815,amd243,http://www.wikidata.org/entity/Q3567322
/agents/people/88443,"Harrison, Benjamin, 1833-1901",http://id.loc.gov/authorities/names/n50026594,amd243,http://www.wikidata.org/entity/Q35678
/agents/people/73176,"Crumb, George, 1929-",http://id.loc.gov/authorities/names/n79107872,amd243,http://www.wikidata.org/entity/Q356804
/agents/people/79157,"Smith, Hoke, 1855-1931",http://id.loc.gov/authorities/names/n86071265,lyrasis-dts,http://www.wikidata.org/entity/Q356810
/agents/people/88650,"Muhlenberg, William Augustus, 1796-1877",http://id.loc.gov/authorities/names/nr92005400,lyrasis-dts,http://www.wikidata.org/entity/Q3568401
/agents/people/87110,"Blackwood, William, 1776-1834",http://id.loc.gov/authorities/names/nr91029936,amd243,http://www.wikidata.org/entity/Q3568439
/agents/people/60843,"Thompson, William Boyce, 1869-1930",http://id.loc.gov/authorities/names/n92101684,lyrasis-dts,http://www.wikidata.org/entity/Q3568455
/agents/people/83941,"Rives, William C. (William Cabell), 1793-1868",http://id.loc.gov/authorities/names/n86025853,amd243,http://www.wikidata.org/entity/Q3568477
/agents/people/81296,"Dunbar, William, 1749-1810",http://id.loc.gov/authorities/names/n95103086,lyrasis-dts,http://www.wikidata.org/entity/Q3568576
/agents/people/74796,"Hayes, Rutherford B., 1822-1893",http://id.loc.gov/authorities/names/n50025146,amd243,http://www.wikidata.org/entity/Q35686
/agents/people/86275,"De Morgan, William, 1839-1917",http://id.loc.gov/authorities/names/n50040410,amd243,http://www.wikidata.org/entity/Q3568633
/agents/people/57920,"Tuck, William H. (William Hallam), 1890-1966",http://id.loc.gov/authorities/names/no2004066125,lyrasis-dts,http://www.wikidata.org/entity/Q3568678
/agents/people/87095,"Worth, William Jenkins, 1794-1849",http://id.loc.gov/authorities/names/n84160346,lyrasis-dts,http://www.wikidata.org/entity/Q3568734
/agents/people/88195,"Brooks, William Keith, 1848-1908",http://id.loc.gov/authorities/names/n88648823,amd243,http://www.wikidata.org/entity/Q3568758
/agents/people/63367,"Dartmouth, William Legge, Earl of, 1731-1801",http://id.loc.gov/authorities/names/n2001126157,lyrasis-dts,http://www.wikidata.org/entity/Q3568789
/agents/people/77392,"Colebrooke, William Macbean George, Sir, 1787-1870",http://id.loc.gov/authorities/names/n88132989,lyrasis-dts,http://www.wikidata.org/entity/Q3568806
/agents/people/85466,"Rappard, William E. (William Emmanuel), 1883-1958",http://id.loc.gov/authorities/names/n84023173,lyrasis-dts,http://www.wikidata.org/entity/Q3568899
/agents/people/73635,"Ware, William R. (William Robert), 1832-1915",http://id.loc.gov/authorities/names/n86818960,lyrasis-dts,http://www.wikidata.org/entity/Q3568911
/agents/people/59041,"Shield, William, 1748-1829",http://id.loc.gov/authorities/names/n82208047,lyrasis-dts,http://www.wikidata.org/entity/Q3568956
/agents/people/94117,"Walsh, William, 1663-1708",http://id.loc.gov/authorities/names/n85053651,tevans,http://www.wikidata.org/entity/Q3569017
/agents/people/77855,"Bailey, William Whitman, 1843-1914",http://id.loc.gov/authorities/names/n87114868,lyrasis-dts,http://www.wikidata.org/entity/Q3569028
/agents/people/78912,"Crittenberger, Willis Dale, 1890-1980",http://id.loc.gov/authorities/names/n94068417,amd243,http://www.wikidata.org/entity/Q3569121
/agents/corporate_entities/10898,Wydawnictwo Literackie,http://id.loc.gov/authorities/names/n87916460,lyrasis-dts,http://www.wikidata.org/entity/Q3570203
/agents/people/70091,"Pacini, Giovanni, 1796-1867",http://id.loc.gov/authorities/names/n81108796,amd243,http://www.wikidata.org/entity/Q357022
/agents/people/76634,"Gardner, Erle Stanley, 1889-1970",http://id.loc.gov/authorities/names/n79071101,amd243,http://www.wikidata.org/entity/Q357065
/agents/people/80861,"Wallace, Lew, 1827-1905",http://id.loc.gov/authorities/names/n80120828,lyrasis-dts,http://www.wikidata.org/entity/Q357102
/agents/people/79195,"Martino, Donald, 1931-2005",http://id.loc.gov/authorities/names/n80144601,amd243,http://www.wikidata.org/entity/Q357171
/agents/people/73333,"Dussek, Johann Ladislaus, 1760-1812",http://id.loc.gov/authorities/names/n81120566,lyrasis-dts,http://www.wikidata.org/entity/Q357172
/agents/people/82813,"Chávez, Carlos, 1899-1978",http://id.loc.gov/authorities/names/n79108394,amd243,http://www.wikidata.org/entity/Q357326
/agents/people/56739,"Coffin, William A. (William Anderson), 1855-1925",http://id.loc.gov/authorities/names/n85098626,lyrasis-dts,http://www.wikidata.org/entity/Q35734
/agents/people/61958,"Pittman, Key, 1872-1940",http://id.loc.gov/authorities/names/n85230862,lyrasis-dts,http://www.wikidata.org/entity/Q357499
/agents/people/73854,"Adams, Franklin P. (Franklin Pierce), 1881-1960",http://id.loc.gov/authorities/names/n85226908,lyrasis-dts,http://www.wikidata.org/entity/Q357603
/agents/people/69248,"Troup, George Michael, 1780-1856",http://id.loc.gov/authorities/names/nr90007039,lyrasis-dts,http://www.wikidata.org/entity/Q357728
/agents/corporate_entities/12713,University of Cambridge,http://id.loc.gov/authorities/names/n79018862,lyrasis-dts,http://www.wikidata.org/entity/Q35794
/agents/people/86047,"Langley, S. P. (Samuel Pierpont), 1834-1906",http://id.loc.gov/authorities/names/n85809137,lyrasis-dts,http://www.wikidata.org/entity/Q357961
/agents/people/57828,"Coleman, Edward, -1678",http://id.loc.gov/authorities/names/n85010287,lyrasis-dts,http://www.wikidata.org/entity/Q3579783
/agents/people/68346,"Roditi, Edouard, 1910-",http://id.loc.gov/authorities/names/n50048911,amd243,http://www.wikidata.org/entity/Q3580020
/agents/people/56498,"Spinoza, Benedictus de, 1632-1677",http://id.loc.gov/authorities/names/n79018753,amd243,http://www.wikidata.org/entity/Q35802
/agents/people/86810,"Bowles, Paul, 1910-1999",http://id.loc.gov/authorities/names/n79043627,amd243,http://www.wikidata.org/entity/Q358342
/agents/people/88232,"Waldeck-Rousseau, Pierre-Marie-René, 1846-1904",http://id.loc.gov/authorities/names/nr88005136,lyrasis-dts,http://www.wikidata.org/entity/Q358452
/agents/people/87812,"Glynn, Martin Henry, 1871-1924",http://id.loc.gov/authorities/names/n95054259,lyrasis-dts,http://www.wikidata.org/entity/Q358455
/agents/people/82137,"Gómez Farías, Valentín, 1781-1858",http://id.loc.gov/authorities/names/n83060679,lyrasis-dts,http://www.wikidata.org/entity/Q358534
/agents/people/76060,"Niebuhr, Reinhold, 1892-1971",http://id.loc.gov/authorities/names/n79018599,lyrasis-dts,http://www.wikidata.org/entity/Q358561
/agents/people/83962,"Harrington, John Peabody",http://id.loc.gov/authorities/names/n79071062,lyrasis-dts,http://www.wikidata.org/entity/Q358673
/agents/people/83840,"Allégret, E. (Elie)",http://id.loc.gov/authorities/names/n81030305,lyrasis-dts,http://www.wikidata.org/entity/Q3587716
/agents/people/75626,"Gramont, Elisabeth de, 1875-1954",http://id.loc.gov/authorities/names/n89655855,lyrasis-dts,http://www.wikidata.org/entity/Q3587932
/agents/people/89434,"Douglas, James, 1803-1877",http://id.loc.gov/authorities/names/n50077563,lyrasis-dts,http://www.wikidata.org/entity/Q358904
/agents/people/81545,"Hüe, Georges, 1858-1948",http://id.loc.gov/authorities/names/n81140105,amd243,http://www.wikidata.org/entity/Q358965
/agents/people/63181,"Berenson, Bernard, 1865-1959",http://id.loc.gov/authorities/names/n79021690,amd243,http://www.wikidata.org/entity/Q359047
/agents/people/93522,"Miccini, Eugenio",http://id.loc.gov/authorities/names/n50031336,tevans,http://www.wikidata.org/entity/Q359173
/agents/people/83406,"Blum, Robert Frederick, 1857-1903",http://id.loc.gov/authorities/names/no92019723,lyrasis-dts,http://www.wikidata.org/entity/Q3592147
/agents/people/76399,"Massine, Leonide, 1896-1979",http://id.loc.gov/authorities/names/n81033504,amd243,http://www.wikidata.org/entity/Q359383
/agents/people/87447,"Taney, Roger Brooke, 1777-1864",http://id.loc.gov/authorities/names/n50009557,amd243,http://www.wikidata.org/entity/Q359470
/agents/people/84419,"Panikkar, K. M. (Kavalam Madhava), 1896-1963",http://id.loc.gov/authorities/names/n50078834,lyrasis-dts,http://www.wikidata.org/entity/Q3595572
/agents/people/72473,"Rostow, W. W. (Walt Whitman), 1916-2003",http://id.loc.gov/authorities/names/n79100860,lyrasis-dts,http://www.wikidata.org/entity/Q359560
/agents/people/91994,"Dobson, Austin, 1840-1921",http://id.loc.gov/authorities/names/n50030908,amd243,http://www.wikidata.org/entity/Q3595615
/agents/people/69179,"Tambo, Oliver, 1917-1993",http://id.loc.gov/authorities/names/n86870320,amd243,http://www.wikidata.org/entity/Q359579
/agents/people/72310,"Roosevelt, James, 1907-1991",http://id.loc.gov/authorities/names/n80017801,amd243,http://www.wikidata.org/entity/Q359797
/agents/people/80758,"Catton, Bruce, 1899-1978",http://id.loc.gov/authorities/names/n79007071,lyrasis-dts,http://www.wikidata.org/entity/Q360092
/agents/people/64654,"Garrison, William Lloyd, 1805-1879",http://id.loc.gov/authorities/names/n80045859,amd243,http://www.wikidata.org/entity/Q360155
/agents/people/76930,"Coolidge, Calvin, 1872-1933",http://id.loc.gov/authorities/names/n50043492,amd243,http://www.wikidata.org/entity/Q36023
/agents/corporate_entities/13465,"Abbaye de Saint-Denis (Saint-Denis, France)",http://id.loc.gov/authorities/names/n50057419,lyrasis-dts,http://www.wikidata.org/entity/Q3603203
/agents/people/84652,"Lifar, Serge, 1905-1986",http://id.loc.gov/authorities/names/n50050148,amd243,http://www.wikidata.org/entity/Q360420
/agents/people/92446,"Cruikshank, George, 1792-1878",http://id.loc.gov/authorities/names/n80067117,amd243,http://www.wikidata.org/entity/Q360466
/agents/people/74519,"Betti, Adolfo",http://id.loc.gov/authorities/names/nr93031373,lyrasis-dts,http://www.wikidata.org/entity/Q3605420
/agents/people/84139,"Natalini, Adolfo, 1941-",http://id.loc.gov/authorities/names/n79079794,lyrasis-dts,http://www.wikidata.org/entity/Q3605457
/agents/people/56424,"Gilman, Lawrence, 1878-1939",http://id.loc.gov/authorities/names/n50033409,amd243,http://www.wikidata.org/entity/Q3605628
/agents/people/80593,"Holmes, Oliver Wendell, Jr., 1841-1935",http://id.loc.gov/authorities/names/n79054782,amd243,http://www.wikidata.org/entity/Q360574
/agents/people/61514,"Lualdi, Adriano, 1885-1971",http://id.loc.gov/authorities/names/n85367874,lyrasis-dts,http://www.wikidata.org/entity/Q3605740
/agents/people/75345,"Gardner, Lester D. (Lester Durand), 1876-1956",http://id.loc.gov/authorities/names/n85364162,lyrasis-dts,http://www.wikidata.org/entity/Q36071124
/agents/people/93982,"Munby, A. N. L. (Alan Noel Latimer), 1913-1974",http://id.loc.gov/authorities/names/n50031793,sm755,http://www.wikidata.org/entity/Q3607762
/agents/people/75431,"Tyndall, John, 1820-1893",http://id.loc.gov/authorities/names/n79139759,lyrasis-dts,http://www.wikidata.org/entity/Q360808
/agents/people/75377,"Berle, Adolf A., Jr., 1895-1971",http://id.loc.gov/authorities/names/n50057238,lyrasis-dts,http://www.wikidata.org/entity/Q360809
/agents/people/80387,"Asquith, Anthony, 1902-1968",http://id.loc.gov/authorities/names/no90007916,lyrasis-dts,http://www.wikidata.org/entity/Q360844
/agents/people/76036,"Tolstoy, Alexandra, 1884-1979",http://id.loc.gov/authorities/names/n50049820,lyrasis-dts,http://www.wikidata.org/entity/Q3609559
/agents/people/69927,"Beckford, William, 1760-1844",http://id.loc.gov/authorities/names/n78095665,lyrasis-dts,http://www.wikidata.org/entity/Q361026
/agents/people/67236,"Addams, Charles, 1912-1988",http://id.loc.gov/authorities/names/n50046344,amd243,http://www.wikidata.org/entity/Q361106
/agents/people/85623,"Orage, A. R. (Alfred Richard), 1873-1934",http://id.loc.gov/authorities/names/n50003394,lyrasis-dts,http://www.wikidata.org/entity/Q3611302
/agents/people/77078,"Brown, Alice, 1857-1948",http://id.loc.gov/authorities/names/n50039610,lyrasis-dts,http://www.wikidata.org/entity/Q3611672
/agents/people/73078,"Ivanov, V. I. (Vi͡acheslav Ivanovich), 1866-1949",http://id.loc.gov/authorities/names/n80089640,amd243,http://www.wikidata.org/entity/Q361318
/agents/people/88159,"Lansing, Robert, 1864-1928",http://id.loc.gov/authorities/names/n50039266,amd243,http://www.wikidata.org/entity/Q361366
/agents/people/74222,"Levin, Harry, 1912-1994",http://id.loc.gov/authorities/names/n80037015,lyrasis-dts,http://www.wikidata.org/entity/Q3616156
/agents/people/76951,"White, E. B. (Elwyn Brooks), 1899-1985",http://id.loc.gov/authorities/names/n79054648,amd243,http://www.wikidata.org/entity/Q361617
/agents/people/68860,"Cowl, Jane, 1884-1950",http://id.loc.gov/authorities/names/no95057998,amd243,http://www.wikidata.org/entity/Q3616176
/agents/people/90343,"Paton, Alan, 1903-1988",http://id.loc.gov/authorities/names/n79058640,amd243,http://www.wikidata.org/entity/Q361623
/agents/people/87473,"McLaughlin, Andrew C. (Andrew Cunningham), 1861-1947",http://id.loc.gov/authorities/names/n80090331,lyrasis-dts,http://www.wikidata.org/entity/Q3616248
